Block_ID,Borough,Month_Year,count_illegal_dumping,count_rat_sighting,Month_Start,lag_1_rat,lag_1_dumping,lag_2_rat,lag_6_rat,lag_3_avg_rat,lag_12_avg_rat,dumping_rat_interaction,month,year,next_month_rat_count
40.5276_-74.2294,STATEN ISLAND,2022-12,3,0,2022-12-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,2022,0.0
40.5276_-74.2294,STATEN ISLAND,2023-02,1,0,2023-02-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,2023,0.0
40.5276_-74.2294,STATEN ISLAND,2023-05,1,0,2023-05-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2023,0.0
40.5276_-74.2294,STATEN ISLAND,2023-06,5,0,2023-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2023,0.0
40.5276_-74.2294,STATEN ISLAND,2023-08,1,0,2023-08-01,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.5276_-74.2294,STATEN ISLAND,2023-10,1,0,2023-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2023,0.0
40.5276_-74.2294,STATEN ISLAND,2023-11,2,0,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2023,0.0
40.5276_-74.2294,STATEN ISLAND,2024-03,4,0,2024-03-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2024,0.0
40.5276_-74.2294,STATEN ISLAND,2024-05,1,0,2024-05-01,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,2024,0.0
40.5276_-74.2294,STATEN ISLAND,2025-01,1,0,2025-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2025,0.0
40.5276_-74.2294,STATEN ISLAND,2025-03,2,0,2025-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2025,0.0
40.5276_-74.2294,STATEN ISLAND,2025-04,1,0,2025-04-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2025,0.0
40.5276_-74.2296,STATEN ISLAND,2022-12,1,0,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2022,0.0
40.5276_-74.2296,STATEN ISLAND,2023-06,4,0,2023-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2023,0.0
40.5277_-74.2299,STATEN ISLAND,2022-07,1,0,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.5277_-74.2299,STATEN ISLAND,2023-03,1,0,2023-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2023,0.0
40.5277_-74.2299,STATEN ISLAND,2023-05,1,0,2023-05-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2023,0.0
40.5277_-74.2299,STATEN ISLAND,2023-06,3,0,2023-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2023,0.0
40.5277_-74.2299,STATEN ISLAND,2023-09,1,0,2023-09-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9,2023,0.0
40.5277_-74.2299,STATEN ISLAND,2023-10,5,0,2023-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2023,0.0
40.5277_-74.2299,STATEN ISLAND,2024-02,3,0,2024-02-01,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,2024,1.0
40.5277_-74.2307,STATEN ISLAND,2022-06,1,0,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2022,0.0
40.5277_-74.2307,STATEN ISLAND,2022-07,1,0,2022-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.5277_-74.2307,STATEN ISLAND,2022-08,2,0,2022-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2022,1.0
40.5277_-74.2307,STATEN ISLAND,2022-09,0,1,2022-09-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9,2022,0.0
40.5277_-74.2307,STATEN ISLAND,2023-05,2,0,2023-05-01,1.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.0,5,2023,0.0
40.5277_-74.2307,STATEN ISLAND,2023-06,2,0,2023-06-01,0.0,2.0,1.0,0.0,0.3333333333333333,0.1,0.0,6,2023,0.0
40.5277_-74.2307,STATEN ISLAND,2023-08,5,0,2023-08-01,0.0,2.0,0.0,0.0,0.3333333333333333,0.1,0.0,8,2023,0.0
40.5277_-74.2307,STATEN ISLAND,2023-11,1,0,2023-11-01,0.0,5.0,0.0,0.0,0.0,0.1,0.0,11,2023,0.0
40.5277_-74.2307,STATEN ISLAND,2024-02,1,0,2024-02-01,0.0,1.0,0.0,0.0,0.0,0.1,0.0,2,2024,0.0
40.5277_-74.2307,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,1.0,0.0,1.0,0.0,0.1,0.0,3,2024,0.0
40.5277_-74.2307,STATEN ISLAND,2024-04,1,0,2024-04-01,0.0,1.0,0.0,0.0,0.0,0.1,0.0,4,2024,0.0
40.5277_-74.2307,STATEN ISLAND,2024-06,1,0,2024-06-01,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,6,2024,0.0
40.5277_-74.2307,STATEN ISLAND,2025-01,1,0,2025-01-01,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,1,2025,0.0
40.5277_-74.2307,STATEN ISLAND,2025-02,4,0,2025-02-01,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,2,2025,0.0
40.5277_-74.2307,STATEN ISLAND,2025-03,1,0,2025-03-01,0.0,4.0,0.0,0.0,0.0,0.08333333333333333,0.0,3,2025,0.0
40.5277_-74.2307,STATEN ISLAND,2025-04,1,0,2025-04-01,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,4,2025,0.0
40.5277_-74.231,STATEN ISLAND,2022-05,1,0,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022,0.0
40.5277_-74.231,STATEN ISLAND,2022-07,3,0,2022-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.5277_-74.231,STATEN ISLAND,2022-08,3,0,2022-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8,2022,0.0
40.5277_-74.2315,STATEN ISLAND,2022-08,1,0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,0.0
40.5277_-74.2315,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2023,0.0
40.5277_-74.2315,STATEN ISLAND,2023-08,2,0,2023-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.5277_-74.2315,STATEN ISLAND,2024-02,1,0,2024-02-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2024,0.0
40.5277_-74.2316,STATEN ISLAND,2022-01,4,0,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2022,0.0
40.5277_-74.2316,STATEN ISLAND,2022-02,8,0,2022-02-01,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2022,0.0
40.5277_-74.2316,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5279_-74.2165,STATEN ISLAND,2022-02,1,0,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022,0.0
40.5279_-74.2165,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5279_-74.2165,STATEN ISLAND,2023-06,1,0,2023-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2023,0.0
40.5279_-74.234,STATEN ISLAND,2023-08,1,0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.5279_-74.2347,STATEN ISLAND,2022-05,2,0,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2022,0.0
40.5279_-74.2347,STATEN ISLAND,2022-06,2,0,2022-06-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,2022,0.0
40.5279_-74.2347,STATEN ISLAND,2022-07,1,0,2022-07-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.5279_-74.2347,STATEN ISLAND,2022-09,1,0,2022-09-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2022,0.0
40.5279_-74.2347,STATEN ISLAND,2023-01,2,0,2023-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2023,0.0
40.5279_-74.2347,STATEN ISLAND,2023-02,2,0,2023-02-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2023,0.0
40.5279_-74.2347,STATEN ISLAND,2023-03,1,0,2023-03-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2023,0.0
40.5279_-74.2347,STATEN ISLAND,2023-06,1,0,2023-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2023,0.0
40.5279_-74.2347,STATEN ISLAND,2023-07,2,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2023,0.0
40.5279_-74.2347,STATEN ISLAND,2024-05,1,0,2024-05-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,2024,0.0
40.5279_-74.2347,STATEN ISLAND,2025-03,1,0,2025-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2025,0.0
40.5279_-74.2394,STATEN ISLAND,2023-01,1,0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023,0.0
40.5279_-74.2394,STATEN ISLAND,2023-12,1,0,2023-12-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,2023,0.0
40.5281_-74.192,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024,0.0
40.5281_-74.192,STATEN ISLAND,2025-05,1,0,2025-05-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2025,0.0
40.5281_-74.2158,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5284_-74.2147,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5286_-74.2139,STATEN ISLAND,2022-01,1,0,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2022,0.0
40.5287_-74.2169,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5287_-74.2169,STATEN ISLAND,2022-07,1,0,2022-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.5287_-74.2169,STATEN ISLAND,2023-08,1,0,2023-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.5287_-74.2169,STATEN ISLAND,2023-10,1,0,2023-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2023,0.0
40.5289_-74.2195,STATEN ISLAND,2023-09,1,0,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2023,0.0
40.5295_-74.211,STATEN ISLAND,2023-12,1,0,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2023,0.0
40.5295_-74.211,STATEN ISLAND,2024-04,1,0,2024-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2024,0.0
40.5295_-74.231,STATEN ISLAND,2022-02,1,0,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022,0.0
40.5296_-74.2064,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023,0.0
40.5298_-74.2294,STATEN ISLAND,2024-04,1,0,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2024,0.0
40.5299_-74.1903,STATEN ISLAND,2022-04,1,0,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2022,0.0
40.52_-74.2298,STATEN ISLAND,2025-05,2,0,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,0.0
40.5301_-74.1764,STATEN ISLAND,2022-08,1,0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,0.0
40.5302_-74.2059,STATEN ISLAND,2023-08,1,0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023,1.0
40.5302_-74.2059,STATEN ISLAND,2024-11,0,1,2024-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2024,2.0
40.5302_-74.2059,STATEN ISLAND,2025-05,0,2,2025-05-01,1.0,0.0,0.0,0.0,0.5,0.25,0.0,5,2025,1.0
40.5302_-74.2059,STATEN ISLAND,2025-06,0,1,2025-06-01,2.0,0.0,1.0,0.0,1.0,0.6,0.0,6,2025,1.0
40.5302_-74.2059,STATEN ISLAND,2025-07,0,1,2025-07-01,1.0,0.0,2.0,0.0,1.3333333333333333,0.6666666666666666,0.0,7,2025,0.0
40.5305_-74.1886,STATEN ISLAND,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2022,1.0
40.5305_-74.1886,STATEN ISLAND,2023-12,0,1,2023-12-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12,2023,1.0
40.5307_-74.2179,STATEN ISLAND,2025-08,0,1,2025-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,2025,1.0
40.5308_-74.19,STATEN ISLAND,2023-11,1,0,2023-11-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,2023,0.0
40.5308_-74.2392,STATEN ISLAND,2025-03,1,0,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3,2025,0.0
40.5314_-74.2178,STATEN ISLAND,2022-03,0,1,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3,2022,0.0
40.5318_-74.2202,STATEN ISLAND,2025-01,1,0,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025,1.0
40.5324_-74.186,STATEN ISLAND,2023-02,1,0,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2023,0.0
40.5324_-74.192,STATEN ISLAND,2022-02,1,0,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2022,0.0
40.5325_-74.1851,STATEN ISLAND,2024-07,0,2,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,1.0
40.5328_-74.1922,STATEN ISLAND,2023-06,1,0,2023-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,2023,1.0
40.5328_-74.1922,STATEN ISLAND,2023-11,0,1,2023-11-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,2023,0.0
40.5329_-74.1559,STATEN ISLAND,2022-12,1,0,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12,2022,0.0
40.5329_-74.1957,STATEN ISLAND,2023-03,0,1,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3,2023,1.0
40.5329_-74.1957,STATEN ISLAND,2024-07,0,1,2024-07-01,1.0,0.0,0.0,0.0,0.5,0.5,0.0,7,2024,1.0
40.5329_-74.2231,STATEN ISLAND,2025-03,1,0,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3,2025,0.0
40.532_-74.205,STATEN ISLAND,2022-09,1,0,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9,2022,0.0
40.532_-74.205,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,0.5,0.0,7,2023,0.0
40.532_-74.205,STATEN ISLAND,2025-04,1,0,2025-04-01,0.0,1.0,0.0,0.0,0.0,0.4,0.0,4,2025,0.0
40.5333_-74.1531,STATEN ISLAND,2022-07,1,0,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2022,0.0
40.5333_-74.1531,STATEN ISLAND,2024-09,2,0,2024-09-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2024,1.0
40.5335_-74.1555,STATEN ISLAND,2022-10,1,0,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2022,1.0
40.5335_-74.2248,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5335_-74.2248,STATEN ISLAND,2022-10,1,0,2022-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2022,0.0
40.5335_-74.2248,STATEN ISLAND,2022-11,1,0,2022-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2022,0.0
40.5335_-74.2248,STATEN ISLAND,2023-01,2,0,2023-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2023,0.0
40.5335_-74.2248,STATEN ISLAND,2023-11,2,0,2023-11-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11,2023,0.0
40.5335_-74.2248,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2024,0.0
40.5335_-74.2248,STATEN ISLAND,2025-02,1,0,2025-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2025,0.0
40.5335_-74.2248,STATEN ISLAND,2025-03,2,0,2025-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2025,0.0
40.5336_-74.1528,STATEN ISLAND,2022-04,1,0,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2022,1.0
40.5336_-74.1528,STATEN ISLAND,2022-06,1,1,2022-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2022,1.0
40.5339_-74.1944,STATEN ISLAND,2022-06,0,1,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2022,1.0
40.533_-74.2013,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2024,0.0
40.533_-74.2383,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7,2023,0.0
40.5342_-74.193,STATEN ISLAND,2022-09,1,0,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2022,0.0
40.5342_-74.193,STATEN ISLAND,2022-10,1,0,2022-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2022,0.0
40.5343_-74.154,STATEN ISLAND,2023-02,1,0,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2023,0.0
40.5343_-74.154,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2023,0.0
40.5343_-74.154,STATEN ISLAND,2023-11,1,0,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2023,1.0
40.5343_-74.1782,STATEN ISLAND,2023-08,1,0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.5343_-74.193,STATEN ISLAND,2024-07,1,0,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,0.0
40.5345_-74.1986,STATEN ISLAND,2024-11,1,0,2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2024,0.0
40.5346_-74.1536,STATEN ISLAND,2023-07,0,1,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023,1.0
40.5346_-74.1536,STATEN ISLAND,2024-04,0,1,2024-04-01,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,4,2024,1.0
40.5346_-74.1536,STATEN ISLAND,2024-05,0,1,2024-05-01,1.0,0.0,1.0,0.0,1.0,0.5,0.0,5,2024,1.0
40.534_-74.1928,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024,1.0
40.534_-74.1928,STATEN ISLAND,2024-06,0,1,2024-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2024,0.0
40.534_-74.1928,STATEN ISLAND,2025-01,1,0,2025-01-01,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,2025,0.0
40.5351_-74.1835,STATEN ISLAND,2025-06,0,1,2025-06-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6,2025,2.0
40.5351_-74.1944,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,2024,0.0
40.5351_-74.1947,STATEN ISLAND,2023-07,3,0,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,7,2023,0.0
40.5351_-74.1947,STATEN ISLAND,2025-01,1,0,2025-01-01,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,1,2025,0.0
40.5351_-74.1947,STATEN ISLAND,2025-02,4,0,2025-02-01,0.0,1.0,0.0,0.0,0.0,0.25,0.0,2,2025,0.0
40.5351_-74.1947,STATEN ISLAND,2025-03,2,0,2025-03-01,0.0,4.0,0.0,0.0,0.0,0.2,0.0,3,2025,0.0
40.5351_-74.1947,STATEN ISLAND,2025-06,1,0,2025-06-01,0.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.0,6,2025,0.0
40.5351_-74.1947,STATEN ISLAND,2025-08,1,0,2025-08-01,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,8,2025,0.0
40.5351_-74.1947,STATEN ISLAND,2025-11,1,0,2025-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2025,0.0
40.5354_-74.1482,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5354_-74.1484,STATEN ISLAND,2022-03,1,0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,0.0
40.5354_-74.1484,STATEN ISLAND,2022-04,1,0,2022-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2022,0.0
40.5354_-74.2108,STATEN ISLAND,2023-06,0,2,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023,1.0
40.5354_-74.2108,STATEN ISLAND,2023-07,0,1,2023-07-01,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,7,2023,0.0
40.5354_-74.2108,STATEN ISLAND,2024-05,1,0,2024-05-01,1.0,0.0,2.0,0.0,1.5,0.75,0.0,5,2024,0.0
40.5354_-74.2108,STATEN ISLAND,2025-03,1,0,2025-03-01,0.0,1.0,1.0,0.0,1.0,0.75,0.0,3,2025,1.0
40.5355_-74.182,STATEN ISLAND,2024-05,1,0,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.75,0.0,5,2024,0.0
40.5356_-74.1476,STATEN ISLAND,2022-08,1,0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.6,0.0,8,2022,0.0
40.5358_-74.1903,STATEN ISLAND,2022-06,1,0,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2022,0.0
40.5358_-74.1903,STATEN ISLAND,2022-08,1,0,2022-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2022,0.0
40.5358_-74.1904,STATEN ISLAND,2023-08,1,0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023,0.0
40.5358_-74.1904,STATEN ISLAND,2023-09,1,0,2023-09-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2023,0.0
40.5358_-74.1904,STATEN ISLAND,2023-10,1,0,2023-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2023,0.0
40.5358_-74.1904,STATEN ISLAND,2025-08,1,0,2025-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2025,0.0
40.5358_-74.1904,STATEN ISLAND,2025-12,2,0,2025-12-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,2025,0.0
40.5362_-74.1501,STATEN ISLAND,2025-08,0,2,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2025,1.0
40.5362_-74.1929,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7,2023,0.0
40.5362_-74.2093,STATEN ISLAND,2022-08,0,1,2022-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,2022,0.0
40.5365_-74.1794,STATEN ISLAND,2023-09,1,0,2023-09-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,2023,0.0
40.5366_-74.1801,STATEN ISLAND,2023-07,0,1,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023,4.0
40.5366_-74.1801,STATEN ISLAND,2023-08,1,4,2023-08-01,1.0,0.0,0.0,0.0,1.0,0.5,0.0,8,2023,1.0
40.5367_-74.1914,STATEN ISLAND,2024-09,2,0,2024-09-01,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,9,2024,0.0
40.5367_-74.2258,STATEN ISLAND,2023-02,1,0,2023-02-01,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2,2023,0.0
40.5367_-74.2258,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,1.25,0.0,7,2023,0.0
40.5368_-74.1497,STATEN ISLAND,2022-08,1,0,2022-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,2022,0.0
40.5368_-74.1497,STATEN ISLAND,2024-03,1,0,2024-03-01,0.0,1.0,0.0,0.0,0.0,0.8,0.0,3,2024,0.0
40.5369_-74.225,STATEN ISLAND,2022-04,1,0,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2022,0.0
40.5369_-74.225,STATEN ISLAND,2022-06,1,0,2022-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2022,0.0
40.5369_-74.225,STATEN ISLAND,2023-07,1,0,2023-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,2023,0.0
40.5369_-74.225,STATEN ISLAND,2023-11,1,0,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2023,0.0
40.5369_-74.225,STATEN ISLAND,2025-02,1,0,2025-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2025,0.0
40.536_-74.1821,STATEN ISLAND,2022-04,0,2,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2022,1.0
40.536_-74.1821,STATEN ISLAND,2022-05,0,1,2022-05-01,2.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,5,2022,1.0
40.536_-74.1821,STATEN ISLAND,2022-06,0,1,2022-06-01,1.0,0.0,2.0,0.0,1.5,0.42857142857142855,0.0,6,2022,2.0
40.536_-74.1821,STATEN ISLAND,2022-09,0,2,2022-09-01,1.0,0.0,1.0,0.0,1.3333333333333333,0.5,0.0,9,2022,2.0
40.536_-74.1939,STATEN ISLAND,2023-04,1,0,2023-04-01,0.0,0.0,0.0,0.0,1.5,0.75,0.0,4,2023,0.0
40.536_-74.1939,STATEN ISLAND,2023-10,2,0,2023-10-01,0.0,1.0,0.0,0.0,1.0,0.75,0.0,10,2023,0.0
40.536_-74.1939,STATEN ISLAND,2023-12,1,0,2023-12-01,0.0,2.0,0.0,0.0,0.0,0.75,0.0,12,2023,0.0
40.536_-74.1939,STATEN ISLAND,2024-08,1,0,2024-08-01,0.0,1.0,0.0,0.0,0.0,0.75,0.0,8,2024,0.0
40.536_-74.1939,STATEN ISLAND,2024-09,1,0,2024-09-01,0.0,1.0,0.0,0.0,0.0,0.75,0.0,9,2024,0.0
